Tempo,Cl,Na,NaCl
8.85000000000002,28.0,16.0,78.0
8.866666666666687,28.0,16.0,78.0
8.883333333333354,28.0,16.0,78.0
8.900000000000022,28.0,16.0,78.0
8.91666666666669,28.0,16.0,78.0
8.933333333333357,28.0,16.0,78.0
8.950000000000024,28.0,16.0,78.0
8.966666666666692,28.0,16.0,78.0
8.98333333333336,28.0,16.0,78.0
9.000000000000027,28.0,16.0,78.0
9.016666666666694,28.0,16.0,78.0
9.033333333333362,28.0,16.0,78.0
9.05000000000003,28.0,16.0,78.0
9.066666666666697,28.0,16.0,78.0
9.083333333333364,28.0,16.0,78.0
9.100000000000032,28.0,16.0,78.0
9.1166666666667,28.0,16.0,78.0
9.133333333333367,28.0,16.0,78.0
9.150000000000034,28.0,16.0,78.0
9.166666666666702,28.0,16.0,78.0
9.183333333333369,28.0,16.0,78.0
9.200000000000037,28.0,16.0,78.0
9.216666666666704,28.0,16.0,78.0
9.233333333333372,28.0,16.0,78.0
9.250000000000039,28.0,16.0,78.0
9.266666666666707,28.0,16.0,78.0
9.283333333333374,28.0,16.0,78.0
9.300000000000042,28.0,16.0,78.0
9.316666666666709,28.0,16.0,78.0
9.333333333333377,28.0,16.0,78.0
9.350000000000044,28.0,16.0,78.0
9.366666666666712,28.0,16.0,78.0
9.383333333333379,28.0,16.0,78.0
9.400000000000047,28.0,16.0,78.0
9.416666666666714,28.0,16.0,78.0
9.433333333333382,28.0,16.0,78.0
9.450000000000049,28.0,16.0,78.0
9.466666666666717,28.0,16.0,78.0
9.483333333333384,28.0,16.0,78.0
9.500000000000052,28.0,16.0,78.0
9.516666666666719,28.0,16.0,78.0
9.533333333333387,28.0,16.0,78.0
9.550000000000054,28.0,16.0,78.0
9.566666666666721,28.0,16.0,78.0
9.583333333333389,28.0,16.0,78.0
9.600000000000056,28.0,16.0,78.0
9.616666666666724,28.0,16.0,78.0
9.633333333333391,28.0,16.0,78.0
9.650000000000059,28.0,16.0,78.0
9.666666666666726,28.0,16.0,78.0
9.683333333333394,28.0,16.0,78.0
9.700000000000061,28.0,16.0,78.0
9.716666666666729,28.0,16.0,78.0
9.733333333333396,28.0,16.0,78.0
9.750000000000064,28.0,16.0,78.0
9.766666666666731,28.0,16.0,78.0
9.783333333333399,28.0,16.0,78.0
9.800000000000066,28.0,16.0,78.0
9.816666666666734,28.0,16.0,78.0
9.833333333333401,28.0,16.0,78.0
9.850000000000069,28.0,16.0,78.0
9.866666666666736,28.0,16.0,78.0
9.883333333333404,28.0,16.0,78.0
9.900000000000071,28.0,16.0,78.0
9.916666666666739,28.0,16.0,78.0
9.933333333333406,28.0,16.0,78.0
9.950000000000074,28.0,16.0,78.0
9.966666666666741,28.0,16.0,78.0
9.983333333333409,27.0,15.0,79.0
10.000000000000076,27.0,15.0,79.0
10.016666666666744,27.0,15.0,79.0
10.033333333333411,27.0,15.0,79.0
10.050000000000079,27.0,15.0,79.0
10.066666666666746,27.0,15.0,79.0
10.083333333333414,27.0,15.0,79.0
10.100000000000081,27.0,15.0,79.0
10.116666666666749,27.0,15.0,79.0
10.133333333333416,27.0,15.0,79.0
10.150000000000084,27.0,15.0,79.0
10.166666666666751,27.0,15.0,79.0
10.183333333333419,27.0,15.0,79.0
10.200000000000086,27.0,15.0,79.0
10.216666666666754,27.0,15.0,79.0
10.233333333333421,27.0,15.0,79.0
10.250000000000089,27.0,15.0,79.0
10.266666666666756,27.0,15.0,79.0
10.283333333333424,27.0,15.0,79.0
10.300000000000091,27.0,15.0,79.0
